forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-09-12T08:39:56Z,2025-09-12T08:54:56Z,100,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,11.5,10,mph,W
hourly,2025-09-12T08:39:56Z,2025-09-12T08:54:56Z,100,America/Denver,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,2 PM,3 PM,9.7,14,mph,NW
hourly,2025-09-12T08:39:56Z,2025-09-12T08:54:56Z,100,America/Denver,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,4 PM,5 PM,10.5,9,mph,N
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,3 PM,4 PM,9.1,10,mph,SSE
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10.5,10,mph,E
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,12.2,10,mph,SSE
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-15,2025-09-15T20:00:00Z,2025-09-15T21:00:00Z,3 PM,4 PM,11.2,15,mph,S
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,11.1,10,mph,S
hourly,2025-09-12T08:39:58Z,2025-09-12T08:54:58Z,121,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.1,5,mph,S
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,9.1,10,mph,E
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,5.5,16,mph,E
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6.9,16,mph,SE
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.3,16,mph,SW
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.1,12,mph,S
hourly,2025-09-12T08:39:59Z,2025-09-12T08:54:59Z,45,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,5.9,12,mph,N
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,4.2,10,mph,NE
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,4.3,14,mph,E
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6.9,14,mph,SE
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,6,14,mph,SW
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,10.4,10,mph,W
hourly,2025-09-12T08:40:00Z,2025-09-12T08:55:00Z,46,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.9,10,mph,N
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,6.1,7,mph,ENE
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.3,14,mph,E
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,9.8,16,mph,SE
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-15,2025-09-15T19:00:00Z,2025-09-15T20:00:00Z,2 PM,3 PM,9.7,21,mph,S
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,13,14,mph,SSW
hourly,2025-09-12T08:40:02Z,2025-09-12T08:55:02Z,61,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,8.1,10,mph,W
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.9,10,mph,E
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.7,14,mph,E
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.2,9,mph,SE
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.8,12,mph,W
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11,13,mph,NW
hourly,2025-09-12T08:40:03Z,2025-09-12T08:55:03Z,66,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.6,10,mph,N
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-12,2025-09-12T18:00:00Z,2025-09-12T19:00:00Z,1 PM,2 PM,7.1,10,mph,S
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,8.5,13,mph,ESE
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,11.6,16,mph,SSE
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.3,18,mph,S
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.8,10,mph,S
hourly,2025-09-12T08:40:05Z,2025-09-12T08:55:05Z,181,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.3,9,mph,S
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,6.2,9,mph,E
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,4.4,13,mph,E
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6.8,12,mph,SE
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,6.7,12,mph,SW
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.2,10,mph,W
hourly,2025-09-12T08:40:06Z,2025-09-12T08:55:06Z,74,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.5,9,mph,N
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.4,9,mph,NE
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.1,13,mph,E
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-14,2025-09-14T19:00:00Z,2025-09-14T20:00:00Z,2 PM,3 PM,4.3,9,mph,SE
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,8.7,10,mph,SW
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.3,10,mph,NW
hourly,2025-09-12T08:40:07Z,2025-09-12T08:55:07Z,213,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,7.6,9,mph,N
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,8.4,8,mph,SE
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.1,12,mph,ESE
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,12.7,16,mph,SSE
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.6,18,mph,S
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,13.2,10,mph,S
hourly,2025-09-12T08:40:09Z,2025-09-12T08:55:09Z,60,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.2,9,mph,S
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.9,7,mph,E
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-13,2025-09-13T20:00:00Z,2025-09-13T21:00:00Z,3 PM,4 PM,3.5,10,mph,E
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.7,8,mph,S
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.2,10,mph,SW
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,11.2,8,mph,N
hourly,2025-09-12T08:40:10Z,2025-09-12T08:55:10Z,199,America/North_Dakota/Center,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,5 PM,6 PM,7.4,7,mph,N
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,8.3,9,mph,NE
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-13,2025-09-13T20:00:00Z,2025-09-13T21:00:00Z,3 PM,4 PM,2.1,13,mph,E
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,4.7,10,mph,SE
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,7.9,12,mph,SW
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.8,10,mph,NW
hourly,2025-09-12T08:40:12Z,2025-09-12T08:55:12Z,125,America/Chicago,2025-09-17,2025-09-17T19:00:00Z,2025-09-17T20:00:00Z,2 PM,3 PM,6.5,10,mph,N
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,13.7,10,mph,NW
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.7,12,mph,E
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,6.8,8,mph,S
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.9,10,mph,W
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.5,12,mph,NW
hourly,2025-09-12T08:40:13Z,2025-09-12T08:55:13Z,52,America/Chicago,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,5 PM,6 PM,9.5,9,mph,N
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-12,2025-09-12T19:00:00Z,2025-09-12T20:00:00Z,1 PM,2 PM,13.4,7,mph,NW
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,3 PM,4 PM,4,9,mph,E
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,2 PM,3 PM,7.7,7,mph,W
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,15.2,9,mph,W
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,2 PM,3 PM,12.5,10,mph,N
hourly,2025-09-12T08:40:14Z,2025-09-12T08:55:14Z,176,America/Denver,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,4 PM,5 PM,10.6,8,mph,N
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,10.4,10,mph,NE
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.7,13,mph,E
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,4.8,8,mph,SE
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.9,10,mph,W
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.9,10,mph,NW
hourly,2025-09-12T08:40:16Z,2025-09-12T08:55:16Z,177,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.2,9,mph,N
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,3 PM,4 PM,13,7,mph,NE
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-13,2025-09-13T23:00:00Z,2025-09-14T00:00:00Z,5 PM,6 PM,2.8,9,mph,E
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,4 PM,5 PM,8.7,6,mph,SSW
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,4 PM,5 PM,13.3,8,mph,WSW
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,3 PM,4 PM,12.3,10,mph,NNW
hourly,2025-09-12T08:40:17Z,2025-09-12T08:55:17Z,8,America/Denver,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,4 PM,5 PM,11,7,mph,N
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,7.7,8,mph,NE
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,3.5,13,mph,E
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,6,10,mph,SE
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,7.3,13,mph,SW
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,9.5,9,mph,NW
hourly,2025-09-12T08:40:18Z,2025-09-12T08:55:18Z,180,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.5,9,mph,N
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,7.8,9,mph,ESE
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10.5,13,mph,ESE
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,13.2,16,mph,SSE
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.7,17,mph,S
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,13.8,10,mph,S
hourly,2025-09-12T08:40:20Z,2025-09-12T08:55:20Z,204,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.2,9,mph,ESE
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,5.7,8,mph,NE
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,8.2,14,mph,ENE
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,11.1,15,mph,SE
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.7,20,mph,S
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.8,12,mph,SSW
hourly,2025-09-12T08:40:21Z,2025-09-12T08:55:21Z,47,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.5,12,mph,NNW
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.7,10,mph,NE
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,2.2,13,mph,E
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,6,9,mph,S
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.5,12,mph,W
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,11,12,mph,NW
hourly,2025-09-12T08:40:22Z,2025-09-12T08:55:22Z,221,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,9.3,10,mph,N
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,9.7,8,mph,SSE
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10.5,10,mph,E
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,12.6,12,mph,SSE
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-15,2025-09-15T20:00:00Z,2025-09-15T21:00:00Z,3 PM,4 PM,11.7,14,mph,S
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,13.4,10,mph,S
hourly,2025-09-12T08:40:24Z,2025-09-12T08:55:24Z,122,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,9,7,mph,S
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,3 PM,4 PM,9.8,10,mph,E
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,4.3,15,mph,E
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,6.3,15,mph,S
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.2,16,mph,SW
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11,12,mph,S
hourly,2025-09-12T08:40:25Z,2025-09-12T08:55:25Z,108,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.6,12,mph,N
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,7.7,9,mph,NE
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.7,16,mph,E
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,12.2,17,mph,SE
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,11.8,20,mph,S
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,14.8,14,mph,SSW
hourly,2025-09-12T08:40:27Z,2025-09-12T08:55:27Z,5,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8,12,mph,NNW
hourly,2025-09-12T08:40:28Z,2025-09-12T08:55:28Z,152,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,8,8,mph,ESE
hourly,2025-09-12T08:40:28Z,2025-09-12T08:55:28Z,152,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.1,14,mph,E
